TICKER;DATE;SIGMA;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE
MICEXINDEXCF;06.10.1999;-0.003256622;92.12;92.36;91.82;91.82;1008;92.0204
MICEXINDEXCF;07.10.1999;0.001524722;91.82;91.96;91.34;91.96;719;91.7086
MICEXINDEXCF;08.10.1999;0.036755111;91.96;95.34;91.96;95.34;1215;94.7391
MICEXINDEXCF;11.10.1999;0.031361443;95.34;98.33;94.51;98.33;1300;97.0996
MICEXINDEXCF;12.10.1999;0.022577037;98.33;101.88;98.33;100.55;1674;101.1812
MICEXINDEXCF;13.10.1999;-0.036499254;100.55;100.55;95.67;96.88;1390;96.4998
MICEXINDEXCF;14.10.1999;0.045726672;96.88;101.31;96.8;101.31;1530;100.0816
MICEXINDEXCF;15.10.1999;-0.022702596;101.31;101.94;99.01;99.01;1520;100.4423
MICEXINDEXCF;18.10.1999;-0.021512978;99.01;99.01;96.42;96.88;1403;96.8381
MICEXINDEXCF;19.10.1999;0.024463254;96.88;99.25;96.72;99.25;1295;98.6164
MICEXINDEXCF;20.10.1999;0.017833753;99.25;101.02;99.25;101.02;1250;100.1667
MICEXINDEXCF;21.10.1999;-0.003959612;101.02;102.14;100.61;100.62;1161;101.3979
MICEXINDEXCF;22.10.1999;0.004472272;100.62;101.07;100.21;101.07;909;100.7375
MICEXINDEXCF;25.10.1999;0.002374592;101.07;102.44;101.07;101.31;925;101.9551
MICEXINDEXCF;26.10.1999;0.029513375;101.31;104.34;100.3;104.3;937;102.0639
MICEXINDEXCF;27.10.1999;0.008533078;104.3;105.19;102.87;105.19;894;104.3111
MICEXINDEXCF;28.10.1999;0.011693127;105.19;106.42;105.19;106.42;808;105.6822
MICEXINDEXCF;29.10.1999;0.004134561;106.42;106.86;106.42;106.86;616;106.721
MICEXINDEXCF;01.11.1999;-0.039490923;106.86;106.91;102.61;102.64;445;104.3255
MICEXINDEXCF;02.11.1999;0.102591582;102.64;113.18;102.57;113.17;594;103.7095
MICEXINDEXCF;03.11.1999;-0.009896616;113.17;113.17;112.05;112.05;775;112.3184
MICEXINDEXCF;04.11.1999;0.000267738;112.05;112.08;111.31;112.08;966;111.604
MICEXINDEXCF;05.11.1999;0.06968237;112.08;119.89;112.08;119.89;862;119.0337
MICEXINDEXCF;09.11.1999;0.034364834;119.89;124.01;119.89;124.01;1467;123.2167
MICEXINDEXCF;10.11.1999;0.029191194;124.01;127.63;123.97;127.63;1522;127.056
MICEXINDEXCF;11.11.1999;-0.04802946;127.63;132.67;121.5;121.5;1751;124.1328
MICEXINDEXCF;12.11.1999;-0.013415638;121.5;121.5;119.15;119.87;1038;119.8007
MICEXINDEXCF;15.11.1999;0.017185284;119.87;122.35;119.87;121.93;1490;122.0991
MICEXINDEXCF;16.11.1999;0.004264742;121.93;123.15;121.89;122.45;1368;122.2603
MICEXINDEXCF;17.11.1999;-0.017394855;122.45;125.05;120.32;120.32;1610;122.8682
MICEXINDEXCF;18.11.1999;-0.018783245;120.32;120.32;114.71;118.06;1278;118.06
MICEXINDEXCF;19.11.1999;0.028460105;118.06;121.42;118.06;121.42;1357;120.333
MICEXINDEXCF;22.11.1999;0.034837753;121.42;125.65;121.42;125.65;1464;124.9445
MICEXINDEXCF;23.11.1999;0.023318743;125.65;128.61;125.56;128.58;1324;128.196
MICEXINDEXCF;24.11.1999;-0.024342822;128.58;128.58;125.45;125.45;1599;126.1706
MICEXINDEXCF;25.11.1999;-0.016261459;125.45;125.45;122.63;123.41;1780;123.1786
MICEXINDEXCF;26.11.1999;0.017259541;123.41;126.67;123.41;125.54;1760;125.9264
MICEXINDEXCF;29.11.1999;-0.023259519;125.54;125.54;122.1;122.62;1490;122.751
MICEXINDEXCF;30.11.1999;-0.015168814;122.62;122.62;118.8;120.76;1535;120.0535
MICEXINDEXCF;01.12.1999;-0.008694932;120.76;120.76;118.07;119.71;1754;119.1314
MICEXINDEXCF;02.12.1999;0.021217943;119.71;122.94;119.71;122.25;1686;122.3996
MICEXINDEXCF;03.12.1999;0.021349693;122.25;124.86;121.11;124.86;1443;123.9549
MICEXINDEXCF;06.12.1999;0.014175877;124.86;127.6;124.57;126.63;1364;126.9483
MICEXINDEXCF;07.12.1999;-0.036800126;126.63;126.63;121.97;121.97;1777;123.3273
MICEXINDEXCF;08.12.1999;-0.039599902;121.97;121.97;116.54;117.14;1860;117.3032
MICEXINDEXCF;09.12.1999;0.010585624;117.14;119.02;117.14;118.38;1739;118.4351
MICEXINDEXCF;10.12.1999;-0.018077378;118.38;121.1;116.23;116.24;1511;116.8909
MICEXINDEXCF;14.12.1999;0.004817619;116.24;116.8;112.75;116.8;1354;115.3365
MICEXINDEXCF;15.12.1999;0.064811644;116.8;124.37;116.8;124.37;2093;122.9629
MICEXINDEXCF;16.12.1999;0.019860095;124.37;129.08;124.37;126.84;2240;128.0044
MICEXINDEXCF;17.12.1999;-0.004966887;126.84;126.84;124.2;126.21;2003;125.9723
MICEXINDEXCF;20.12.1999;0.057127011;126.21;133.42;126.21;133.42;2271;132.4955
MICEXINDEXCF;21.12.1999;0.060410733;133.42;141.48;133.42;141.48;2737;139.7109
MICEXINDEXCF;22.12.1999;0.055908962;141.48;150.31;141.48;149.39;2370;148.7958
MICEXINDEXCF;23.12.1999;-0.028248209;149.39;149.39;141.9;145.17;2093;143.234
MICEXINDEXCF;24.12.1999;0.023007508;145.17;148.52;144.6;148.51;2140;146.9776
MICEXINDEXCF;27.12.1999;0.033600431;148.51;153.5;147.75;153.5;1677;151.8957
MICEXINDEXCF;28.12.1999;0.053941368;153.5;163.04;153.5;161.78;1552;159.9579
MICEXINDEXCF;29.12.1999;-0.067375448;161.78;161.78;149.07;150.88;920;157.1033
MICEXINDEXCF;30.12.1999;0.006561506;150.88;153.26;148.32;151.87;198;151.9466
MICEXINDEXCF;05.01.2000;0.139132152;151.87;173;151.87;173;2049;167.396
MICEXINDEXCF;06.01.2000;0.076647399;173;186.26;173;186.26;747;183.5889
MICEXINDEXCF;10.01.2000;0.078116611;186.26;204.92;186.26;200.81;2582;199.3207
MICEXINDEXCF;11.01.2000;-0.006174991;200.81;203.34;198.21;199.57;2311;200.5956
MICEXINDEXCF;12.01.2000;-0.01347898;199.57;199.57;190.9;196.88;2582;193.5969
MICEXINDEXCF;13.01.2000;0.066893539;196.88;210.15;196.88;210.05;2670;207.9781
MICEXINDEXCF;14.01.2000;0.034420376;210.05;217.4;210.05;217.28;2531;216.5684
MICEXINDEXCF;17.01.2000;0.011275773;217.28;222.27;216.82;219.73;2080;220.7369
MICEXINDEXCF;18.01.2000;-0.031174623;219.73;219.73;209.96;212.88;2236;213.1065
MICEXINDEXCF;19.01.2000;-0.057403232;212.88;212.88;199.92;200.66;2379;201.6013
MICEXINDEXCF;20.01.2000;0.029652148;200.66;206.61;200.66;206.61;2284;205.8117
MICEXINDEXCF;21.01.2000;0.044334737;206.61;215.81;206.61;215.77;2432;213.587
MICEXINDEXCF;24.01.2000;-0.022941095;215.77;218.06;210.82;210.82;2465;213.2995
MICEXINDEXCF;25.01.2000;-0.057726971;210.82;210.82;197.75;198.65;2792;199.4647
MICEXINDEXCF;26.01.2000;0.000755097;198.65;199.29;196.79;198.8;2279;197.9427
MICEXINDEXCF;27.01.2000;0.025251509;198.8;203.84;198.8;203.82;2000;203.344
MICEXINDEXCF;28.01.2000;-0.009861643;203.82;206.73;201.81;201.81;2378;204.5423
MICEXINDEXCF;31.01.2000;-0.064417026;201.81;201.81;188.81;188.81;2170;190.5499
MICEXINDEXCF;01.02.2000;0.014723796;188.81;192.71;188.81;191.59;2542;191.9591
MICEXINDEXCF;02.02.2000;-0.025679837;191.59;191.93;184.68;186.67;2067;187.3575
MICEXINDEXCF;03.02.2000;0.016071142;186.67;189.79;185.45;189.67;2603;188.5815
MICEXINDEXCF;04.02.2000;0.03379554;189.67;196.13;189.67;196.08;2272;195.3329
MICEXINDEXCF;07.02.2000;0.021419829;196.08;202.28;196.08;200.28;1822;200.3347
MICEXINDEXCF;08.02.2000;0.022917915;200.28;204.87;200.09;204.87;2735;202.6902
MICEXINDEXCF;09.02.2000;0.056914141;204.87;217.46;204.87;216.53;2783;216.5736
MICEXINDEXCF;10.02.2000;-0.02900291;216.53;216.53;208.88;210.25;2386;210.1716
MICEXINDEXCF;11.02.2000;0.00313912;210.25;213.82;209.78;210.91;2310;211.3225
MICEXINDEXCF;14.02.2000;0.015219762;210.91;218.63;210.91;214.12;2489;215.7092
MICEXINDEXCF;15.02.2000;-0.05099944;214.12;214.12;203.2;203.2;1;214.12
MICEXINDEXCF;16.02.2000;-0.00246063;203.2;203.2;200.74;202.7;1;203.2
MICEXINDEXCF;17.02.2000;-0.005870745;202.7;202.7;199.67;201.51;1;202.7
MICEXINDEXCF;18.02.2000;-0.004515905;201.51;204.16;200.16;200.6;2;201.51
MICEXINDEXCF;21.02.2000;-0.026420738;200.6;200.6;193.8;195.3;2;200.6
MICEXINDEXCF;22.02.2000;0.021863799;195.3;199.57;194.54;199.57;2;195.515
MICEXINDEXCF;23.02.2000;0.015583505;199.57;202.73;199.57;202.68;1;199.57
MICEXINDEXCF;24.02.2000;0.022103809;202.68;207.45;202.68;207.16;543;205.0013
MICEXINDEXCF;25.02.2000;-0.041513806;207.16;207.16;198.56;198.56;1;207.16
MICEXINDEXCF;28.02.2000;-0.037469782;198.56;198.56;191.11;191.12;2;198.56
MICEXINDEXCF;29.02.2000;0.001935956;191.12;191.77;189.97;191.49;2;191.12
MICEXINDEXCF;01.03.2000;0.039166536;191.49;200.04;191.49;198.99;3;191.49
MICEXINDEXCF;02.03.2000;0.012563445;198.99;204.21;198.99;201.49;2;198.99
MICEXINDEXCF;03.03.2000;0.019852102;201.49;205.49;201.1;205.49;492;202.4627
MICEXINDEXCF;06.03.2000;0.026716629;205.49;211.48;205.49;210.98;1;205.49
MICEXINDEXCF;07.03.2000;0.004597592;210.98;211.95;206.49;211.95;2;210.98
MICEXINDEXCF;09.03.2000;0.095352678;211.95;232.16;211.95;232.16;2;211.95
MICEXINDEXCF;10.03.2000;0.040360096;232.16;241.53;232.16;241.53;697;238.3514
MICEXINDEXCF;13.03.2000;-0.007162671;241.53;245.01;239.8;239.8;590;241.6155
MICEXINDEXCF;14.03.2000;0.025521268;239.8;245.92;238.34;245.92;502;242.5239
MICEXINDEXCF;15.03.2000;0.002195836;245.92;246.48;243.51;246.46;1;245.92
MICEXINDEXCF;16.03.2000;0.004868944;246.46;249.74;246.46;247.66;536;248.8815
MICEXINDEXCF;17.03.2000;0.00920617;247.66;252.14;247.66;249.94;1;247.66
MICEXINDEXCF;20.03.2000;-0.024325838;249.94;249.94;243.86;243.86;1;249.94
MICEXINDEXCF;21.03.2000;-0.015131633;243.86;243.86;239.65;240.17;1;243.86
MICEXINDEXCF;22.03.2000;0.023441729;240.17;245.8;240.17;245.8;1;240.17
MICEXINDEXCF;23.03.2000;0.058421481;245.8;261.37;245.8;260.16;1;245.8
MICEXINDEXCF;24.03.2000;0.033440959;260.16;268.86;260.16;268.86;2;260.16
MICEXINDEXCF;27.03.2000;0.033325895;268.86;281.56;268.86;277.82;1;268.86
MICEXINDEXCF;28.03.2000;-0.057447268;277.82;277.82;256.13;261.86;1;277.82
MICEXINDEXCF;29.03.2000;-0.018979607;261.86;261.86;254.31;256.89;1;261.86
MICEXINDEXCF;30.03.2000;-0.018723967;256.89;258.46;252.08;252.08;1;256.89
MICEXINDEXCF;31.03.2000;0.010314186;252.08;254.68;244.54;254.68;1;252.08
MICEXINDEXCF;03.04.2000;0.01028742;254.68;263.47;254.68;257.3;1;254.68
MICEXINDEXCF;04.04.2000;0.00279829;257.3;258.3;253.96;258.02;701;255.5696
MICEXINDEXCF;05.04.2000;-0.047748237;258.02;258.02;245.7;245.7;1;258.02
MICEXINDEXCF;06.04.2000;0.015181115;245.7;249.43;244.2;249.43;1;245.7
MICEXINDEXCF;07.04.2000;-0.005893437;249.43;251.8;247.36;247.96;1;249.43
MICEXINDEXCF;10.04.2000;0.021455073;247.96;253.28;247.59;253.28;3;247.96
MICEXINDEXCF;11.04.2000;-0.014213519;253.28;254.72;249.68;249.68;3;253.28
MICEXINDEXCF;12.04.2000;-0.0063281;249.68;249.8;247.83;248.1;2;249.68
MICEXINDEXCF;13.04.2000;-0.017613865;248.1;248.1;243.72;243.73;1;248.1
MICEXINDEXCF;14.04.2000;0.008780208;243.73;246.67;241.41;245.87;1;243.73
MICEXINDEXCF;17.04.2000;-0.080652377;245.87;245.87;225.93;226.04;2;245.87
MICEXINDEXCF;18.04.2000;0.008582552;226.04;234.05;226.04;227.98;1;226.04
MICEXINDEXCF;19.04.2000;-0.007763839;227.98;233.33;226.21;226.21;1;227.98
MICEXINDEXCF;20.04.2000;0.001900889;226.21;226.74;222.33;226.64;1;226.21
MICEXINDEXCF;21.04.2000;0.016810801;226.64;230.45;226.64;230.45;2;226.64
MICEXINDEXCF;24.04.2000;-0.022434368;230.45;230.69;225.28;225.28;2;230.45
MICEXINDEXCF;25.04.2000;0.011052912;225.28;227.77;225.28;227.77;2;225.28
MICEXINDEXCF;26.04.2000;0.040567239;227.77;237.01;227.77;237.01;772;232.8528
MICEXINDEXCF;27.04.2000;0.006792962;237.01;242.52;237.01;238.62;650;239.7221
MICEXINDEXCF;28.04.2000;0.01772693;238.62;243.39;238.62;242.85;1;238.62
MICEXINDEXCF;03.05.2000;0.008359069;242.85;246.99;242.85;244.88;2;242.85
MICEXINDEXCF;04.05.2000;0.021969944;244.88;268.77;241.76;250.26;2;244.88
MICEXINDEXCF;05.05.2000;-0.001198753;250.26;251.73;249.9;249.96;2;250.26
MICEXINDEXCF;06.05.2000;0.017962874;251.55;254.45;251.51;254.45;1;251.55
MICEXINDEXCF;10.05.2000;-0.012222441;255.02;255.77;251.34;251.34;255;255.644
MICEXINDEXCF;11.05.2000;-0.026418397;251.34;251.34;244.6;244.7;1;251.34
MICEXINDEXCF;12.05.2000;-0.013894565;244.7;247.37;241.2;241.3;1;244.7
MICEXINDEXCF;15.05.2000;-0.020886863;241.3;241.3;236.26;236.26;2;241.3
MICEXINDEXCF;16.05.2000;0.015406755;236.26;239.9;236.17;239.9;346;237.4994
MICEXINDEXCF;17.05.2000;-0.017215506;239.9;242.57;235.77;235.77;1;239.9
MICEXINDEXCF;18.05.2000;-0.032107562;235.77;235.77;225.07;228.2;1;235.77
MICEXINDEXCF;19.05.2000;-0.043382997;228.2;228.68;218.3;218.3;1;228.2
MICEXINDEXCF;22.05.2000;-0.034860284;218.3;218.3;209.17;210.69;1;218.3
MICEXINDEXCF;23.05.2000;-0.041720063;210.69;210.69;201.84;201.9;1;210.69
MICEXINDEXCF;24.05.2000;-0.056265478;201.9;201.9;185.55;190.54;572;189.241
MICEXINDEXCF;25.05.2000;0.074997376;190.54;204.83;190.54;204.83;2;190.54
MICEXINDEXCF;26.05.2000;0.021822975;204.83;209.3;202.36;209.3;1;204.83
MICEXINDEXCF;29.05.2000;0.020879121;209.3;217.02;209.3;213.67;1;209.3
MICEXINDEXCF;30.05.2000;-0.001029625;213.67;213.67;210.56;213.45;538;211.6605
MICEXINDEXCF;31.05.2000;0.016865777;213.45;219.8;213.45;217.05;2;213.45
MICEXINDEXCF;01.06.2000;0.018659295;217.05;221.1;217.05;221.1;1;217.05
MICEXINDEXCF;02.06.2000;0.017367707;221.1;224.94;221.1;224.94;2;221.1
MICEXINDEXCF;05.06.2000;0.037076554;224.94;234.99;224.94;233.28;533;233.1097
MICEXINDEXCF;06.06.2000;-0.024477023;233.28;233.28;227.57;227.57;533;229.7389
MICEXINDEXCF;07.06.2000;-0.039592213;227.57;227.57;217.27;218.56;2;227.57
MICEXINDEXCF;08.06.2000;0.046531845;218.56;228.89;218.56;228.73;2;218.56
MICEXINDEXCF;09.06.2000;-0.001661347;228.73;228.73;226.94;228.35;689;228.2105
MICEXINDEXCF;13.06.2000;-0.009897088;228.35;228.35;225.46;226.09;1;228.35
MICEXINDEXCF;14.06.2000;-0.031447654;226.09;226.09;218.33;218.98;2;226.09
MICEXINDEXCF;15.06.2000;0.010640241;218.98;221.6;218.98;221.31;1;218.98
MICEXINDEXCF;16.06.2000;0.007997831;221.31;223.61;221.31;223.08;1;221.31
MICEXINDEXCF;19.06.2000;-0.018513538;223.08;223.08;218.95;218.95;523;222.0383
MICEXINDEXCF;20.06.2000;-0.017766613;218.95;220.61;215.06;215.06;1;218.95
MICEXINDEXCF;21.06.2000;-0.050730029;215.06;215.06;203.69;204.15;1;215.06
MICEXINDEXCF;22.06.2000;0.009502817;204.15;206.39;204.15;206.09;1;204.15
MICEXINDEXCF;23.06.2000;0.009122228;204.8;207.97;204.8;207.97;1;204.8
MICEXINDEXCF;26.06.2000;-0.006972159;207.97;208.29;202.18;206.52;1;207.97
MICEXINDEXCF;27.06.2000;-0.028423397;206.52;206.6;200.65;200.65;2;206.455
MICEXINDEXCF;28.06.2000;-0.024121605;200.65;200.65;192.01;195.81;1;200.65
MICEXINDEXCF;29.06.2000;-0.031867627;195.81;196.53;189.57;189.57;1;195.81
MICEXINDEXCF;30.06.2000;0.028274516;189.57;194.93;188.97;194.93;1;189.57
MICEXINDEXCF;03.07.2000;0.021546196;194.93;199.13;194.93;199.13;1;194.93
MICEXINDEXCF;04.07.2000;-0.027318837;199.13;207.54;193.67;193.69;1;199.13
MICEXINDEXCF;05.07.2000;-0.025866075;193.69;193.69;188.68;188.68;1;193.69
MICEXINDEXCF;06.07.2000;-0.001642993;188.68;188.68;185.6;188.37;1;188.68
MICEXINDEXCF;07.07.2000;0.057652492;188.37;199.48;188.37;199.23;1;188.37
MICEXINDEXCF;10.07.2000;0.001104251;199.23;200.32;197.68;199.45;1;199.23
MICEXINDEXCF;11.07.2000;-0.051190775;199.45;199.45;189.19;189.24;1;199.45
MICEXINDEXCF;12.07.2000;0.021771296;189.24;193.36;189.24;193.36;1;189.24
MICEXINDEXCF;13.07.2000;0.025858502;193.36;200.7;193.36;198.36;1;193.36
MICEXINDEXCF;14.07.2000;-0.021072797;198.36;198.36;192.18;194.18;1;198.36
MICEXINDEXCF;17.07.2000;0.019466474;194.18;198.31;194.18;197.96;2;194.18
MICEXINDEXCF;18.07.2000;-0.015003031;197.96;197.96;194.23;194.99;2;197.96
MICEXINDEXCF;19.07.2000;0;194.99;195.98;194.33;194.99;2;194.99
MICEXINDEXCF;20.07.2000;-0.001128263;194.99;194.99;193.29;194.77;2;194.99
MICEXINDEXCF;21.07.2000;0.011654772;194.77;197.67;194.77;197.04;2;194.77
MICEXINDEXCF;24.07.2000;-0.009591961;197.04;197.04;194.26;195.15;2;197.04
MICEXINDEXCF;25.07.2000;-0.004048168;195.15;195.15;194.05;194.36;2;195.15
MICEXINDEXCF;26.07.2000;-0.008798107;194.36;194.36;192.51;192.65;2;194.36
MICEXINDEXCF;27.07.2000;-0.004204516;192.65;192.65;190.9;191.84;2;192.65
MICEXINDEXCF;28.07.2000;0.030129274;191.84;197.72;191.84;197.62;2;191.84
MICEXINDEXCF;31.07.2000;0.013156563;197.62;200.22;196.49;200.22;535;197.4958
MICEXINDEXCF;01.08.2000;0.046199181;200.22;209.88;200.22;209.47;4;200.22
MICEXINDEXCF;02.08.2000;0.006062921;209.47;211.26;209.47;210.74;547;210.7525
MICEXINDEXCF;03.08.2000;0.020641549;210.74;216.35;210.74;215.09;2;210.74
MICEXINDEXCF;04.08.2000;0.013715189;215.09;218.09;214.95;218.04;2;215.09
MICEXINDEXCF;07.08.2000;0.014859659;218.04;223.04;218.04;221.28;2;218.04
MICEXINDEXCF;08.08.2000;-0.011162328;221.28;221.28;217.03;218.81;2;221.28
MICEXINDEXCF;09.08.2000;0.026187103;218.81;224.54;218.69;224.54;2;218.81
MICEXINDEXCF;10.08.2000;0.004453549;224.54;225.9;224.54;225.54;2;224.54
MICEXINDEXCF;11.08.2000;0.015961692;225.54;229.14;225.19;229.14;2;225.54
MICEXINDEXCF;14.08.2000;0.021951645;229.14;234.17;229.14;234.17;2;229.14
MICEXINDEXCF;15.08.2000;0.003544434;234.17;237.51;234.17;235;2;234.17
MICEXINDEXCF;16.08.2000;-0.003404255;235;235.47;233.24;234.2;2;235
MICEXINDEXCF;17.08.2000;-0.016396243;234.2;234.2;230.36;230.36;2;234.2
MICEXINDEXCF;18.08.2000;-0.002170516;230.36;231.72;229.75;229.86;2;230.36
MICEXINDEXCF;21.08.2000;-0.019055077;229.86;229.86;224.53;225.48;2;229.86
MICEXINDEXCF;22.08.2000;0.019513926;225.48;229.88;225.48;229.88;2;225.48
MICEXINDEXCF;23.08.2000;0.006003132;229.88;233.03;229.88;231.26;2;229.88
MICEXINDEXCF;24.08.2000;0.017426273;231.26;235.29;231.01;235.29;2;231.26
MICEXINDEXCF;25.08.2000;0.032088062;235.29;243.41;235.29;242.84;2;235.29
MICEXINDEXCF;28.08.2000;-0.011983199;242.84;242.84;239.48;239.93;2;242.84
MICEXINDEXCF;29.08.2000;0.02267328;239.93;245.37;239.93;245.37;2;239.93
MICEXINDEXCF;30.08.2000;-0.009455109;245.37;245.53;243.05;243.05;2;245.37
MICEXINDEXCF;31.08.2000;-0.016539807;243.05;243.34;239.02;239.03;2;243.05
MICEXINDEXCF;01.09.2000;-0.006233527;239.03;240;237.38;237.54;2;239.03
MICEXINDEXCF;04.09.2000;-0.005683253;237.54;237.54;234.38;236.19;3;237.18
MICEXINDEXCF;05.09.2000;0.022735933;236.19;242.11;236.19;241.56;2;236.19
MICEXINDEXCF;06.09.2000;-0.000538169;241.56;241.69;240.43;241.43;559;240.9852
MICEXINDEXCF;07.09.2000;-0.011473305;241.43;241.43;238.66;238.66;2;241.43
MICEXINDEXCF;08.09.2000;-0.029623733;238.66;238.66;231.59;231.59;2;238.66
MICEXINDEXCF;11.09.2000;-0.031434863;231.59;231.59;224.15;224.31;2;231.59
MICEXINDEXCF;12.09.2000;0.005706388;224.31;227.03;223.66;225.59;2;224.31
MICEXINDEXCF;13.09.2000;-0.019061129;225.59;225.59;221.29;221.29;691;222.24
MICEXINDEXCF;14.09.2000;-0.02941841;221.29;221.29;212.47;214.78;671;216.0422
MICEXINDEXCF;15.09.2000;0.00321259;214.78;220.43;214.78;215.47;2;214.78
MICEXINDEXCF;18.09.2000;-0.057687845;215.47;215.47;203.04;203.04;2;215.47
MICEXINDEXCF;19.09.2000;-0.013741135;203.04;203.04;194.16;200.25;2;203.04
MICEXINDEXCF;20.09.2000;0.009588015;200.25;208.68;200.25;202.17;2;200.25
MICEXINDEXCF;21.09.2000;-0.014542217;202.17;202.28;199.18;199.23;2;202.17
MICEXINDEXCF;22.09.2000;-0.047131456;199.23;199.23;189.84;189.84;2;199.23
MICEXINDEXCF;25.09.2000;0.046407501;189.84;198.65;189.84;198.65;2;189.84
MICEXINDEXCF;26.09.2000;0.010118299;198.65;201.26;198.28;200.66;2;198.65
MICEXINDEXCF;27.09.2000;0.016645071;200.66;204;198.64;204;2;200.66
MICEXINDEXCF;28.09.2000;-0.004656863;204;206.75;203.05;203.05;2;204
MICEXINDEXCF;29.09.2000;0.007682837;203.05;206.15;203.05;204.61;2;203.05
MICEXINDEXCF;02.10.2000;0.01466204;204.61;207.61;202.79;207.61;569;204.1817
MICEXINDEXCF;03.10.2000;0.032994557;207.61;214.46;207.61;214.46;2;207.61
MICEXINDEXCF;04.10.2000;-0.015247599;214.46;215.78;211.19;211.19;4;214.46
MICEXINDEXCF;05.10.2000;-0.024480326;211.19;211.19;206.02;206.02;2;211.19
MICEXINDEXCF;06.10.2000;-0.021939618;206.02;206.02;199.54;201.5;3;206.02
MICEXINDEXCF;07.10.2000;-0.194143921;162.48;162.48;162.38;162.38;10;162.457
MICEXINDEXCF;09.10.2000;0.22139426;201.5;201.5;197.18;198.33;602;197.5222
MICEXINDEXCF;10.10.2000;0.010840518;198.33;201.05;198.33;200.48;1;198.33
MICEXINDEXCF;11.10.2000;-0.036911413;200.48;200.48;193.08;193.08;2;200.48
MICEXINDEXCF;12.10.2000;-0.002278848;193.08;193.38;190.07;192.64;1;193.08
MICEXINDEXCF;13.10.2000;-0.011783638;192.64;192.64;187.28;190.37;1;192.64
MICEXINDEXCF;16.10.2000;0.056941745;190.37;201.21;190.37;201.21;2;192.89
MICEXINDEXCF;17.10.2000;0.000298196;201.21;202.54;199.33;201.27;1;201.21
MICEXINDEXCF;18.10.2000;-0.032791772;201.27;201.27;194.67;194.67;1;201.27
MICEXINDEXCF;19.10.2000;0.013099091;194.67;198.28;194.67;197.22;1;194.67
MICEXINDEXCF;20.10.2000;0.038079302;197.22;204.94;197.22;204.73;1;197.22
MICEXINDEXCF;23.10.2000;-0.008157085;204.73;207.48;202.99;203.06;962;206.7424
MICEXINDEXCF;24.10.2000;-0.003644243;203.06;203.06;200.37;202.32;2;203.06
MICEXINDEXCF;25.10.2000;-0.024861605;202.32;202.32;197.28;197.29;2;202.32
MICEXINDEXCF;26.10.2000;-0.016422525;197.29;197.29;193.14;194.05;991;193.6567
MICEXINDEXCF;27.10.2000;0.00546251;194.05;199.49;194.05;195.11;2;194.05
MICEXINDEXCF;30.10.2000;-0.012813285;195.11;197.02;192.61;192.61;3;195.11
MICEXINDEXCF;31.10.2000;-0.002024817;192.61;192.61;190.36;192.22;2;192.61
MICEXINDEXCF;01.11.2000;0.038393507;192.22;199.77;192.22;199.6;3;192.5133
MICEXINDEXCF;03.11.2000;-0.016032064;196.56;197.83;196.27;196.4;3;196.56
MICEXINDEXCF;04.11.2000;-0.027138493;192.37;192.53;191.06;191.07;5;192.396
MICEXINDEXCF;06.11.2000;0;191.07;191.85;191.07;191.07;3;191.07
MICEXINDEXCF;08.11.2000;-0.033181556;191.07;191.07;184.29;184.73;2;191.07
MICEXINDEXCF;09.11.2000;-0.03361663;184.73;184.73;178.52;178.52;2;184.355
MICEXINDEXCF;10.11.2000;0.000840242;178.52;179.53;176.52;178.67;2;178.52
MICEXINDEXCF;13.11.2000;-0.023507024;178.67;178.67;174.16;174.47;1;178.67
MICEXINDEXCF;14.11.2000;0.02837164;174.47;179.42;174.44;179.42;2;174.47
MICEXINDEXCF;15.11.2000;-0.003009698;179.42;181.67;178.88;178.88;1;179.42
MICEXINDEXCF;16.11.2000;-0.011795617;178.88;178.88;175.24;176.77;902;175.8072
MICEXINDEXCF;17.11.2000;0.01074843;176.77;178.94;176.5;178.67;829;177.4425
MICEXINDEXCF;20.11.2000;-0.021660044;178.67;178.67;174.8;174.8;3;178.6267
MICEXINDEXCF;21.11.2000;-0.009954233;174.8;174.8;172.26;173.06;2;174.8
MICEXINDEXCF;22.11.2000;-0.040737317;173.06;173.06;165.91;166.01;2;173.06
MICEXINDEXCF;23.11.2000;-0.0045178;166.01;166.74;164.36;165.26;3;165.8133
MICEXINDEXCF;24.11.2000;0.010528864;165.26;167.01;165.26;167;1;165.26
MICEXINDEXCF;27.11.2000;0.025449102;167;171.42;167;171.25;1;167
MICEXINDEXCF;28.11.2000;-0.035912409;171.25;171.25;165.1;165.1;1;171.25
MICEXINDEXCF;29.11.2000;-0.025378558;165.1;165.1;160.13;160.91;1;165.1
MICEXINDEXCF;30.11.2000;-0.068796221;160.91;160.91;149.84;149.84;2;160.91
MICEXINDEXCF;01.12.2000;-0.049185798;149.84;149.84;142.42;142.47;1;149.84
MICEXINDEXCF;04.12.2000;-0.005334456;142.47;145.99;141.66;141.71;2;142.705
MICEXINDEXCF;05.12.2000;0.072189683;141.71;151.94;141.71;151.94;2;142.2
MICEXINDEXCF;06.12.2000;0.061274187;151.94;164.38;151.94;161.25;1;151.94
MICEXINDEXCF;07.12.2000;-0.048744186;161.25;161.25;153.39;153.39;1;161.25
MICEXINDEXCF;08.12.2000;0.029011018;153.39;157.84;150.44;157.84;1;153.39
